occurrenceID	catalogNumber	order	family	genus	scientificName	eventDate	country	preparations	decimalLatitude	decimalLongitude
26817	K000546444	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum Holcoglossum amesianum	1899.0	Myanmar	Herbarium	17.24747343132374	-97.18607837177592
26875	K000546447	Asparagales	Orchidaceae	Robiquetia	Robiquetia Robiquetia insectifera	1979.0	Indonesia	Herbarium	-15.335356778893928	-45.34566249226266
26807	K000546448	Asparagales	Orchidaceae	Robiquetia	Robiquetia Robiquetia succisa	1970.0	China	Herbarium	18.29669633271037	-98.85104677711969
26821	K000546449	Asparagales	Orchidaceae	Robiquetia	Robiquetia Robiquetia minahassae	1980.0	Indonesia	Herbarium	-33.18136342717173	-58.90783521534763
26829	K000546451	Asparagales	Orchidaceae	Drymoanthus	Drymoanthus Drymoanthus adversus	1967.0	New Zealand	Herbarium	44.97518948432983	-73.23517922417051
26929	K000546453	Asparagales	Orchidaceae	Pteroceras	Pteroceras Pteroceras sp.		Indonesia	Herbarium	-13.882999624358431	-45.96061129396769
26895	K000546456	Asparagales	Orchidaceae	Sarcochilus	Sarcochilus Sarcochilus australis	1984.0	Australia	Herbarium	45.76388337696022	-75.45106762261582
26957	K000546457	Asparagales	Orchidaceae	Sarcochilus	Sarcochilus Sarcochilus sp.	1912.0	Australia	Herbarium	44.57771721060707	-72.03216608941169
26955	K000546459	Asparagales	Orchidaceae	Sarcochilus	Sarcochilus Sarcochilus chrysanthus	1983.0	Papua New Guinea	Herbarium	19.369315337407304	-100.5408192022274
26845	K000546460	Asparagales	Orchidaceae	Bogoria	Bogoria Bogoria raciborskii	1983.0	Indonesia	Herbarium	44.869987865604465	-73.73933490988765
26827	K000546463	Asparagales	Orchidaceae	Thrixspermum	Thrixspermum Thrixspermum tortum	1981.0	Indonesia	Herbarium	-14.890749428687045	-48.12296353718221
26953	K000546465	Asparagales	Orchidaceae	Bogoria	Bogoria Bogoria sp.	1981.0	Papua New Guinea	Herbarium	46.221659522851525	-75.56000144917458
26893	K000546466	Asparagales	Orchidaceae	Calymmanthera	Calymmanthera Calymmanthera major	1955.0	Papua New Guinea	Herbarium	44.30601347844395	-73.18407127573843
26815	K000546467	Asparagales	Orchidaceae	Diploprora	Diploprora Diploprora championii	1952.0	India	Herbarium	-34.13032446637054	-58.08348415842296
26811	K000546474	Asparagales	Orchidaceae	Arachnis	Arachnis Arachnis calcarata	1919.0	Malaysia	Herbarium	19.076817132294607	-96.815976647721
26949	K000546478	Asparagales	Orchidaceae	Aeranthes	Aeranthes Aeranthes aemula	1992.0	Madagascar	Herbarium	46.98883058145643	-72.93365040534164
26987	K000546487	Asparagales	Orchidaceae	Rhynchostylis	Rhynchostylis Rhynchostylis retusa	1955.0	India	Herbarium	37.003507973994424	-119.75804484773026
26861	K000546488	Asparagales	Orchidaceae	Papilionanthe	Papilionanthe Papilionanthe vandarum	1953.0	India	Herbarium	37.080706999530705	-120.3435771248851
26983	K000546493	Asparagales	Orchidaceae	Aerides	Aerides Aerides falcata	1990.0		Herbarium	19.317448195515436	-98.95199927596407
26859	K000546494	Asparagales	Orchidaceae	Phalaenopsis	Phalaenopsis Phalaenopsis difformis var. difformis	1972.0	Thailand	Herbarium	45.657276648403254	-74.46017542055597
26923	K000546495	Asparagales	Orchidaceae	Peristeranthus	Peristeranthus Peristeranthus hillii	1927.0	Australia	Herbarium	37.09626015210895	-119.58470984755441
26981	K000546496	Asparagales	Orchidaceae	Chroniochilus	Chroniochilus Chroniochilus virescens	1984.0	Malaysia	Herbarium	-15.183863025336294	-47.43420714505427
26897	K000546502	Asparagales	Orchidaceae	Trachoma	Trachoma Trachoma rhopalorrhachis	1984.0	Malaysia	Herbarium	38.318382584973385	-120.7098657676492
26959	K000546505	Asparagales	Orchidaceae	Jejewoodia	Jejewoodia Jejewoodia jiewhoei	1984.0	Malaysia	Herbarium	36.053501092461886	-120.06335161876981
2270	K000556867	Fabales	Fabaceae	Ezoloba	Ezoloba Ezoloba macrocarpa	1960.0	South Africa	Herbarium	18.42219463060058	-97.96185214469057
2271	K000556868	Fabales	Fabaceae	Wiborgiella	Wiborgiella Wiborgiella inflata	1986.0	South Africa	Herbarium	-17.670097547038168	-48.29069706427293
2269	K000556869	Fabales	Fabaceae	Listia	Listia Listia marlothii	1971.0	Namibia	Herbarium	18.212436673172768	-98.97283448020505
2268	K000556870	Fabales	Fabaceae	Listia	Listia Listia bainesii	1983.0	South Africa	Herbarium	19.018362998797585	-98.36270965881965
2267	K000556871	Fabales	Fabaceae	Cytisus	Cytisus Cytisus nigricans	1980.0	United Kingdom of Great Britain and Northern Ireland (the)	Herbarium	47.27863919194194	-73.47546468499894
2273	K000556872	Fabales	Fabaceae	Biserrula	Biserrula Biserrula pelecinus	1997.0	Ethiopia	Herbarium	-33.02203321590309	-58.415520020835174
2274	K000556873	Fabales	Fabaceae	Sarcodum	Sarcodum Sarcodum scandens	1998.0	Viet Nam	Herbarium	-15.028262316790608	-46.15946033474708
2276	K000556874	Fabales	Fabaceae	Cytisopsis	Cytisopsis Cytisopsis pseudocytisus	1965.0	Turkey	Herbarium	-33.90756772455481	-59.722506760786544
2277	K000556875	Fabales	Fabaceae	Dorycnopsis	Dorycnopsis Dorycnopsis abyssinica	1977.0	Yemen	Herbarium	46.29891600312464	-75.45660207278632
2278	K000556876	Fabales	Fabaceae	Acmispon	Acmispon Acmispon junceus	1946.0	United States of America	Herbarium	-16.723910538433373	-47.06098313390967
2279	K000556877	Fabales	Fabaceae	Acmispon	Acmispon Acmispon utahensis	2004.0	United States of America	Herbarium	-34.68834904888934	-58.33664020747315
2280	K000556878	Fabales	Fabaceae	Podolotus	Podolotus Podolotus hosackioides	1976.0	Oman	Herbarium	-35.569707765894776	-58.139139345695746
2281	K000556879	Fabales	Fabaceae	Hosackia	Hosackia Hosackia repens	1961.0	Mexico	Herbarium	46.90341295184979	-73.05408431207186
2283	K000556880	Fabales	Fabaceae	Pseudolotus	Pseudolotus Pseudolotus villosus	1976.0	Oman	Herbarium	-15.574949145816777	-47.67087902557774
2284	K000556881	Fabales	Fabaceae	Ototropis	Ototropis Ototropis elegans	1991.0	China	Herbarium	-36.46597205813533	-58.76801479947067
2285	K000556882	Fabales	Fabaceae	Leptodesmia	Leptodesmia Leptodesmia congesta	1993.0	Madagascar	Herbarium	18.640176171297387	-98.51584624387903
2286	K000556883	Fabales	Fabaceae	Alysicarpus	Alysicarpus Alysicarpus parviflorus	1979.0	India	Herbarium	-34.41627454306594	-58.149495838374094
2287	K000556884	Fabales	Fabaceae	Verdesmum	Verdesmum Verdesmum hentyi	1961.0	Malaysia	Herbarium	46.04030882045358	-74.59707093117989
2289	K000556885	Fabales	Fabaceae	Cochliasanthus	Cochliasanthus Cochliasanthus caracalla	2003.0	Bolivia (Plurinational State of)	Herbarium	37.92529678043823	-118.09400888681088
2290	K000556886	Fabales	Fabaceae	Pediomelum	Pediomelum Pediomelum tenuiflorum	1967.0	United States of America	Herbarium	44.404248986285424	-71.65325505407593
2293	K000556887	Fabales	Fabaceae	Rhynchosia	Rhynchosia Rhynchosia chrysoscias	1974.0	South Africa	Herbarium	-32.86527701065625	-58.22464862250728
2295	K000556888	Fabales	Fabaceae	Rhynchotropis	Rhynchotropis Rhynchotropis poggei	1999.0	Zambia	Herbarium	-15.905762143441763	-46.28825023116659
2296	K000556889	Fabales	Fabaceae	Barbieria	Barbieria Barbieria pinnata	2008.0	Bolivia (Plurinational State of)	Herbarium	-14.539334385211593	-47.93681591709314
2297	K000556890	Fabales	Fabaceae	Aenictophyton	Aenictophyton Aenictophyton anomalum	1988.0	Australia	Herbarium	46.3700290506315	-72.66129620070225
2298	K000556891	Fabales	Fabaceae	Stonesiella	Stonesiella Stonesiella selaginoides	1969.0	Australia	Herbarium	19.573357613824673	-98.34718872709296
2300	K000556892	Fabales	Fabaceae	Echinospartum	Echinospartum Echinospartum barnadesii	1997.0	Spain	Herbarium	38.19995771530266	-119.71379643895489
2299	K000556893	Fabales	Fabaceae	Gonocytisus	Gonocytisus Gonocytisus pterocladus	2002.0	Lebanon	Herbarium	44.52533582870598	-74.73423750452653
2301	K000556894	Fabales	Fabaceae	Podocytisus	Podocytisus Podocytisus caramanicus	1952.0	Turkey	Herbarium	44.52992148627767	-73.72827155356444
2303	K000556895	Fabales	Fabaceae	Wiborgia	Wiborgia Wiborgia obcordata	1976.0	South Africa	Herbarium	-34.043829858421496	-57.494752071278846
2304	K000556896	Fabales	Fabaceae	Robynsiophyton	Robynsiophyton Robynsiophyton vanderystii	1963.0	Zambia	Herbarium	18.676049290306	-100.73154258368338
2306	K000556898	Fabales	Fabaceae	Calobota	Calobota Calobota cytisoides	1982.0	South Africa	Herbarium	36.50870927323401	-119.34793296127181
2307	K000556899	Fabales	Fabaceae	Neoharmsia	Neoharmsia Neoharmsia sp.	1994.0	Madagascar	Herbarium	-15.456808051320753	-47.13189848676983
2308	K000556900	Fabales	Fabaceae	Sakoanala	Sakoanala Sakoanala villosa	1966.0	Madagascar	Herbarium	36.20732749476282	-121.34767846169771
2309	K000556901	Fabales	Fabaceae	Salweenia	Salweenia Salweenia wardii	2008.0	China	Herbarium	45.90287657654734	-73.704619073718
2310	K000556902	Fabales	Fabaceae	Euchresta	Euchresta Euchresta horsfieldii	1987.0	Philippines (the)	Herbarium	45.77849877105886	-74.69153032506081
2312	K000556903	Fabales	Fabaceae	Indopiptadenia	Indopiptadenia Indopiptadenia oudhensis	2013.0	India	Herbarium	-34.927972074469466	-57.61618703641586
2313	K000556904	Fabales	Fabaceae	Hultholia	Hultholia Hultholia mimosoides	1972.0	Thailand	Herbarium	-15.161956318713626	-47.47458198468875
2315	K000556906	Fabales	Fabaceae	Zenia	Zenia Zenia insignis	2004.0	Viet Nam	Herbarium	37.53891922562026	-120.28664584416678
2288	K000556907	Fabales	Fabaceae	Vandasina	Vandasina Vandasina retusa	1962.0	Australia	Herbarium	-35.06161488236576	-59.38860714682912
2311	K000556908	Fabales	Fabaceae	Abarema	Abarema Abarema racemiflora	1996.0	Costa Rica	Herbarium	-14.7812844575482	-45.609308271444355
215	K000556909	Fabales	Fabaceae	Stauracanthus	Stauracanthus Stauracanthus boivinii	2000.0	Portugal	Herbarium	-16.143084271359065	-44.96636017446387
753	K000556910	Fabales	Fabaceae	Lessertia	Lessertia Lessertia humilis	1981.0	South Africa	Herbarium	35.503053744298846	-119.92018247729452
468	K000556911	Fabales	Fabaceae	Caragana	Caragana Caragana sukiensis	1971.0	Nepal	Herbarium	-14.46900444381588	-43.900926037922325
683	K000556912	Fabales	Fabaceae	Swainsona	Swainsona Swainsona formosa	1989.0	Australia	Herbarium	37.65318015670826	-120.01940717979629
474	K000556913	Fabales	Fabaceae	Smirnowia	Smirnowia Smirnowia turkestana	1975.0	Iran (Islamic Republic of)	Herbarium	-15.295788996402926	-47.85836304211861
718	K000556914	Fabales	Fabaceae	Chesneya	Chesneya Chesneya yunnanensis	1994.0	China	Herbarium	36.54243001595328	-119.48782134653358
380	K000556915	Fabales	Fabaceae	Lotus	Lotus Lotus broussonetii	2003.0	Spain	Silica dried	19.82408399618414	-98.09144700690169
630	K000556916	Fabales	Fabaceae	Aphyllodium	Aphyllodium Aphyllodium parvifolium	2009.0	Australia	Herbarium	45.143348550310684	-75.90213697475915
639	K000556917	Fabales	Fabaceae	Spathionema	Spathionema Spathionema kilimandscharicum	2003.0	Kenya	Herbarium	19.416409128720257	-98.62789165010183
646	K000556918	Fabales	Fabaceae	Dolichos	Dolichos Dolichos ichthyophone	1986.0	Tanzania, the United Republic of	Silica dried	39.429195345849074	-119.13034811406507
665	K000556919	Fabales	Fabaceae	Psophocarpus	Psophocarpus Psophocarpus palustris	1981.0	Central African Republic (the)	Herbarium	-13.207426289930552	-46.35668448120679
476	K000556920	Fabales	Fabaceae	Vavilovia	Vavilovia Vavilovia formosa	1960.0	Armenia	Herbarium	43.83461486205509	-73.4268264871867
591	K000556921	Fabales	Fabaceae	Eminia	Eminia Eminia antennulifera	1983.0	Tanzania, the United Republic of	Herbarium	18.094222081700032	-98.50127404848972
700	K000556926	Fabales	Fabaceae	Dalhousiea	Dalhousiea Dalhousiea africana	1988.0	Congo (the)	Herbarium	44.908918928624125	-72.54610678114065
894	K000556927	Fabales	Fabaceae	Tipuana	Tipuana Tipuana tipu	2004.0	Bolivia (Plurinational State of)	Silica dried	-35.07543393775635	-59.64322531771113
748	K000556928	Fabales	Fabaceae	Templetonia	Templetonia Templetonia retusa	2007.0	Australia	Silica dried	45.417128886132815	-73.73488925548695
887	K000556929	Fabales	Fabaceae	Newtonia	Newtonia Newtonia hildebrandtii	1957.0	Tanzania, the United Republic of	Herbarium	-14.702642118256424	-46.054852190852706
884	K000556930	Fabales	Fabaceae	Piptadenia	Piptadenia Piptadenia uaupensis	1989.0	Brazil	Herbarium	-16.785160026701295	-46.53627595944071
888	K000556931	Fabales	Fabaceae	Adenopodia	Adenopodia Adenopodia patens	1997.0	El Salvador	Herbarium	-34.13247380756294	-58.01281945607978
881	K000556932	Fabales	Fabaceae	Xylia	Xylia Xylia torreana	1981.0	Malawi	Herbarium	36.05176838386365	-119.10443272425132
815	K000556933	Fabales	Fabaceae	Mendoravia	Mendoravia Mendoravia dumaziana	1968.0	Madagascar	Herbarium	36.70416310202577	-119.31786972490582
721	K000556934	Fabales	Fabaceae	Diplotropis	Diplotropis Diplotropis incexis	1995.0	Brazil	Herbarium	45.21938052488735	-72.27625113267965
489	K000556937	Fabales	Fabaceae	Viguieranthus	Viguieranthus Viguieranthus ambongensis	1992.0	Madagascar	Herbarium	36.14150892123223	-121.0669699735301
540	K000556938	Fabales	Fabaceae	Calobota	Calobota Calobota saharae	1970.0	Libya	Herbarium	47.75942858894849	-75.19573827446791
445	K000556939	Fabales	Fabaceae	Cadia	Cadia Cadia pedicellata	1993.0	Madagascar	Herbarium	46.31223913069272	-74.47026827088803
469	K000556940	Fabales	Fabaceae	Platyosprion	Platyosprion Platyosprion platycarpum	1972.0	Japan	Herbarium	45.486242610161746	-73.48156489154576
528	K000556941	Fabales	Fabaceae	Amicia	Amicia Amicia andicola	1994.0	Bolivia (Plurinational State of)	Herbarium	-35.425616485302584	-58.66395446707161
538	K000556942	Fabales	Fabaceae	Rothia	Rothia Rothia hirsuta	1985.0	Niger (the)	Herbarium	-36.6908121225907	-59.904338026012276
520	K000556943	Fabales	Fabaceae	Schefflerodendron	Schefflerodendron Schefflerodendron usambarense	1961.0	Tanzania, the United Republic of	Herbarium	36.62135353197398	-120.18219547738032
542	K000556944	Fabales	Fabaceae	Riedeliella	Riedeliella Riedeliella graciliflora	1990.0	Brazil	Herbarium	-35.804161986001624	-57.75530134702825
890	K000556945	Fabales	Fabaceae	Zygia	Zygia Zygia racemosa	1987.0	Brazil	Herbarium	37.75460712187104	-119.17078349635773
699	K000556946	Fabales	Fabaceae	Amphimas	Amphimas Amphimas pterocarpoides	1993.0	Nigeria	Herbarium	21.151064812604936	-98.48986039218103
886	K000556947	Fabales	Fabaceae	Wallaceodendron	Wallaceodendron Wallaceodendron celebicum	1948.0	United States of America	Herbarium	-15.922333605307303	-46.26952558484163
911	K000556948	Fabales	Fabaceae	Myroxylon	Myroxylon Myroxylon balsamum	1997.0	Ecuador	Herbarium	45.60354573874628	-73.28027057897636
931	K000556949	Fabales	Fabaceae	Cordyla	Cordyla Cordyla haraka	2001.0	Madagascar	Herbarium	20.506403502338337	-100.51208626003047
910	K000556950	Fabales	Fabaceae	Myrospermum	Myrospermum Myrospermum frutescens	1986.0	Colombia	Herbarium	-15.463685965483073	-45.8424860062797
934	K000556951	Fabales	Fabaceae	Ormosia	Ormosia Ormosia ormondii	1981.0	Australia	Herbarium	46.33293784270344	-73.15154095911927
395	K000556952	Fabales	Fabaceae	Tylosema	Tylosema Tylosema esculentum	1977.0	Namibia	Herbarium	37.22376076073753	-119.8102909206157
186	K000556953	Fabales	Fabaceae	Bobgunnia	Bobgunnia Bobgunnia madagascariensis	1998.0	Zambia	Herbarium	20.31356070510823	-99.23272457671715
181	K000556954	Fabales	Fabaceae	Schleinitzia	Schleinitzia Schleinitzia insularum	1988.0	Guam	Herbarium	37.40347202266955	-119.49610910865171
179	K000556955	Fabales	Fabaceae	Humularia	Humularia Humularia corbisieri	1971.0	Congo (the)	Herbarium	-14.919910375803243	-48.632798095514936
371	K000556956	Fabales	Fabaceae	Genista	Genista Genista monspessulana	2003.0	Spain	Silica dried	36.30398255401704	-120.91900202293775
177	K000556957	Fabales	Fabaceae	Fissicalyx	Fissicalyx Fissicalyx fendleri	1953.0	Venezuela (Bolivarian Republic of)	Herbarium	19.419785283225696	-100.14005730736577
363	K000556958	Fabales	Fabaceae	Podalyria	Podalyria Podalyria calyptrata	2003.0	South Africa	Silica dried	45.524771063030784	-72.15493083672243
219	K000556959	Fabales	Fabaceae	Trischidium	Trischidium Trischidium limae	1991.0	Bolivia (Plurinational State of)	Herbarium	39.373012518110635	-118.30765848162494
326	K000556960	Fabales	Fabaceae	Dicraeopetalum	Dicraeopetalum Dicraeopetalum mahafaliense	1997.0	Madagascar	Herbarium	-34.80341102470434	-58.79868451918386
327	K000556961	Fabales	Fabaceae	Xanthocercis	Xanthocercis Xanthocercis madagascariensis	1994.0	Madagascar	Herbarium	46.609362609227176	-73.30719920963519
491	K000562608	Fabales	Fabaceae	Pseudosamanea	Pseudosamanea Pseudosamanea guachapele	1987.0	Ecuador	Herbarium	19.150895221471075	-98.31331691470848
695	K000564450	Fabales	Fabaceae	Thailentadopsis	Thailentadopsis Thailentadopsis tenuis	1991.0	Thailand	Herbarium	36.66772437908165	-118.35879103593521
4274	K000566543	Myrtales	Myrtaceae	Mitrantia	Mitrantia Mitrantia bilocularis	2010.0	Australia	Herbarium	37.789808436373455	-119.84005957924143
4275	K000566545	Myrtales	Myrtaceae	Ristantia	Ristantia Ristantia gouldii	1981.0	Australia	Herbarium	-34.21467165655622	-58.99783928160618
3918	K000566670	Myrtales	Melastomataceae	Oxyspora	Oxyspora Oxyspora sp.	2001.0	Viet Nam	Herbarium	-34.345054832368234	-58.311091486672616
4209	K000567221	Myrtales	Melastomataceae	Pternandra	Pternandra Pternandra multiflora	2000.0	Malaysia	Herbarium	44.691748908026995	-73.37722812250668
19691	K000568205	Ranunculales	Lardizabalaceae	Boquila	Boquila Boquila trifoliolata	2000.0	Chile	Herbarium	19.388407806869694	-100.06226045878238
19453	K000568605	Rosales	Rosaceae	Neillia	Neillia Neillia affinis	2010.0	China	Herbarium	-34.43215509331768	-59.254082777204644
8808	K000568671	Liliales	Liliaceae	Clintonia	Clintonia Clintonia udensis	2010.0	China	Silica dried	-13.535274517318701	-46.4950284048957
10351	K000568840	Apiales	Apiaceae	Zosima	Zosima Zosima absinthiifolia	2013.0	Jordan	Herbarium	20.280205336771157	-99.40661551498157
19419	K000568844	Rosales	Rosaceae	Sarcopoterium	Sarcopoterium Sarcopoterium spinosum	2013.0	Jordan	Herbarium	47.29714670443964	-72.22976879855608
1526	K000568966	Malpighiales	Euphorbiaceae	Paranecepsia	Paranecepsia Paranecepsia alchorneifolia			Herbarium	37.568058335422165	-120.23727270763422
1032	K000568982	Oxalidales	Connaraceae	Vismianthus	Vismianthus Vismianthus punctatus	1991.0	Tanzania, the United Republic of	Herbarium	19.11496916248952	-99.87325293459732
15987	K000569669	Santalales	Santalaceae	Osyris	Osyris Osyris lanceolata	2017.0	Mozambique	Silica dried	-36.28938651606638	-57.99913564304983
15707	K000569672	Santalales	Loranthaceae	Tapinanthus	Tapinanthus Tapinanthus forbesii	2017.0	Mozambique	Silica dried	-35.910922026970006	-57.5658227968121
15703	K000569673	Santalales	Loranthaceae	Oncella	Oncella Oncella curviramea	2017.0	Mozambique	Silica dried	-14.375919231240955	-47.15505207444549
30103	K000573791	Asparagales	Orchidaceae	Pteroglossa	Pteroglossa Pteroglossa luteola			Herbarium	-35.44829320272907	-59.012413596845946
30111	K000573797	Asparagales	Orchidaceae	Sacoila	Sacoila Sacoila pedicellata			Herbarium	44.59242425540147	-73.07609277733435
30091	K000573835	Asparagales	Orchidaceae	Cyclopogon	Cyclopogon Cyclopogon lindleyanus			Herbarium	-16.20505402160923	-47.158339778054284
30087	K000573839	Asparagales	Orchidaceae	Beloglottis	Beloglottis Beloglottis boliviensis			Herbarium	45.006460723173426	-74.90476550033016
9467	K000574291	Commelinales	Haemodoraceae	Pyrrorhiza	Pyrrorhiza Pyrrorhiza neblinae	1954.0		Herbarium	36.403020131052145	-119.93431145483497
2528	K000576177	Rosales	Urticaceae	Poikilospermum	Poikilospermum Poikilospermum suaveolens	2008.0	Indonesia	Herbarium	18.402504139345005	-98.14139526138922
1480	K000576284	Malpighiales	Euphorbiaceae	Endospermum	Endospermum Endospermum diadenum			Herbarium	-15.340075409842166	-46.76866224033028
1453	K000576298	Malpighiales	Euphorbiaceae	Balakata	Balakata Balakata baccata			Herbarium	-14.563009142963557	-46.577220874376806
1724	K000577424	Rosales	Moraceae	Prainea	Prainea Prainea scandens	1970.0	Malaysia	Herbarium	-13.395524286629927	-47.18526855108532
2482	K000578049	Gentianales	Rubiaceae	Sipanea	Sipanea Sipanea hispida	2008.0		Silica dried	-14.003692738457342	-47.563387887708004
10995	K000578064	Sapindales	Burseraceae	Protium	Protium Protium excelsior	2008.0	Brazil	Herbarium	-34.497869852776795	-59.23620838260102
2457	K000578076	Gentianales	Rubiaceae	Guettarda	Guettarda Guettarda pohliana	2008.0		Silica dried	-33.716213700627335	-58.91757405073244
23427	K000578082	Gentianales	Rubiaceae	Geophila	Geophila Geophila repens		Brazil	DNA bank	35.80151601699394	-119.19681668938193
23409	K000578099	Gentianales	Rubiaceae	Notopleura	Notopleura Notopleura tapajozensis		Brazil	DNA bank	19.928830739751618	-98.18523994402778
23463	K000578102	Gentianales	Rubiaceae	Rudgea	Rudgea Rudgea stipulacea		Brazil	DNA bank	-14.97076382505664	-47.0457952533706
2470	K000578163	Gentianales	Rubiaceae	Palicourea	Palicourea Palicourea nitidella	2008.0		Silica dried	19.013771244373338	-99.6295776330743
23445	K000578183	Gentianales	Rubiaceae	Eumachia	Eumachia Eumachia kappleri		Brazil	DNA bank	-14.460572149691828	-45.2187690552502
2448	K000578256	Gentianales	Rubiaceae	Coussarea	Coussarea Coussarea paniculata	2008.0		DNA bank	-15.05494920445157	-45.87505093959968
4292	K000578438	Malpighiales	Ochnaceae	Ouratea	Ouratea Ouratea castaneifolia			Herbarium	47.58577494674166	-73.07315170720736
912	K000578452	Fabales	Fabaceae	Dipteryx	Dipteryx Dipteryx odorata	2006.0	Brazil	Herbarium	18.998195540112935	-96.74368665388421
9487	K000578664	Zingiberales	Marantaceae	Hylaeanthe	Hylaeanthe Hylaeanthe hexantha		Brazil	Herbarium	43.442871398289114	-72.28434258330631
3167	K000578804	Gentianales	Rubiaceae	Retiniphyllum	Retiniphyllum Retiniphyllum kuhlmannii	2008.0	Brazil	Herbarium	-33.503997126646425	-58.719177560445274
19553	K000579883	Rosales	Ulmaceae	Ampelocera	Ampelocera Ampelocera edentula	2008.0	Brazil	Herbarium	-15.727259502644028	-48.215965383369166
26499	K000580836	Gentianales	Apocynaceae	Callichilia	Callichilia Callichilia subsessilis	2008.0	Guinea	Herbarium	18.288748333526335	-97.75429261508565
8141	K000582315	Malpighiales	Chrysobalanaceae	Parinari	Parinari Parinari excelsa			Herbarium	43.55880221643452	-74.14430617769702
26675	K000582612	Gentianales	Apocynaceae	Hylaea	Hylaea Hylaea arborescens	1959.0	Venezuela (Bolivarian Republic of)	Herbarium	44.216769703203695	-74.20131812877658
1945	K000586270	Sapindales	Sapindaceae	Euchorium	Euchorium Euchorium cubense			Herbarium	-15.494366098007216	-46.37469752089292
12723	K000591490	Malpighiales	Achariaceae	Chlorocarpa	Chlorocarpa Chlorocarpa pentaschista	1926.0	Sri Lanka	Herbarium	17.853448187554037	-99.45366347598272
14711	K000591631	Malpighiales	Salicaceae	Macrohasseltia	Macrohasseltia Macrohasseltia macroterantha	1939.0	Costa Rica	Herbarium	19.383060877798687	-99.94446732889865
1530	K000600755	Malpighiales	Euphorbiaceae	Angostylis	Angostylis Angostylis longifolia			Herbarium	46.214189646924304	-73.77888571386865
1228	K000606117	Proteales	Sabiaceae	Sabia	Sabia Sabia pauciflora	1991.0	Papua New Guinea	Herbarium	35.84919848257186	-119.80626729659501
12035	K000606735	Ericales	Primulaceae	Antistrophe	Antistrophe Antistrophe solanoides	1975.0	Malaysia	Herbarium	44.9856001365144	-74.25607624444791
30063	K000610504	Asparagales	Orchidaceae	Cystorchis	Cystorchis Cystorchis macrophysa			Herbarium	18.736080207257043	-97.8452369415321
4345	K000610913	Malvales	Thymelaeaceae	Linostoma	Linostoma Linostoma pauciflorum	1981.0	Malaysia	Herbarium	-14.378203689435145	-47.73505313140541
4326	K000610919	Malvales	Thymelaeaceae	Eriosolena	Eriosolena Eriosolena composita	1951.0	Cambodia	Herbarium	-14.95351342969503	-46.53746409690446
26641	K000611089	Malvales	Malvaceae	Scaphium	Scaphium Scaphium macropodum	2004.0	Thailand	Herbarium	-36.615184552266115	-58.95526434152538
8071	K000611207	Lamiales	Acanthaceae	Hulemacanthus	Hulemacanthus Hulemacanthus novoguineensis		Papua New Guinea	Herbarium	17.70239064261822	-100.0143780413531
10119	K000611905	Lamiales	Gesneriaceae	Loxocarpus	Loxocarpus Loxocarpus incanus	2006.0		Herbarium	38.526625579859456	-120.80461758415474
2529	K000612046	Rosales	Moraceae	Prainea	Prainea Prainea limpato	2005.0	Malaysia	Herbarium	46.44830338863543	-73.25791632830456
19693	K000615047	Ranunculales	Menispermaceae	Tiliacora	Tiliacora Tiliacora louisii	2008.0	Guinea	Herbarium	45.65017015272797	-73.94833034290083
3925	K000615214	Myrtales	Melastomataceae	Calvoa	Calvoa Calvoa monticola	2008.0	Guinea	Herbarium	-15.052482343609917	-47.32018947790776
9531	K000615553	Poales	Poaceae	Heteranthoecia	Heteranthoecia Heteranthoecia guineensis	2008.0		Herbarium	38.2591774074687	-120.43647200000959
11001	K000615634	Sapindales	Rutaceae	Aeglopsis	Aeglopsis Aeglopsis chevalieri	2008.0	Guinea	Herbarium	38.1255083314164	-119.99390445389042
19567	K000617298	Caryophyllales	Dioncophyllaceae	Dioncophyllum	Dioncophyllum Dioncophyllum thollonii		Congo (the Democratic Republic of the)	Herbarium	18.816732166756168	-99.37018447520575
8029	K000618182	Sapindales	Anacardiaceae	Euroschinus	Euroschinus Euroschinus papuanus		Papua New Guinea	Herbarium	45.13246557326074	-74.13476165874408
1118	K000618241	Rosales	Urticaceae	Urera	Urera Urera laciniata	1985.0	Peru	Herbarium	17.514289191371578	-97.16517703213609
1694	K000618243	Rosales	Urticaceae	Laportea	Laportea Laportea canadensis	1974.0	United States of America	Herbarium	19.063061230839253	-98.12784125362715
1693	K000618244	Rosales	Urticaceae	Elatostematoides	Elatostematoides Elatostematoides vittatum	1990.0	Malaysia	Herbarium	18.86479930044907	-99.02693673402102
1728	K000618245	Rosales	Urticaceae	Chamabainia	Chamabainia Chamabainia cuspidata	1987.0	China	Herbarium	19.738251920281314	-98.92771858734761
1722	K000618246	Rosales	Moraceae	Parartocarpus	Parartocarpus Parartocarpus venenosus	1978.0	Argentina	Herbarium	-15.2813713578771	-46.29131468380029
1243	K000618247	Rosales	Moraceae	Milicia	Milicia Milicia excelsa	1985.0	Gabon	Herbarium	-34.43940702044438	-55.61221805351536
1710	K000618248	Rosales	Moraceae	Bagassa	Bagassa Bagassa guianensis	1994.0	Guyana	Herbarium	-14.146312399021115	-46.534172623727535
1709	K000618250	Rosales	Moraceae	Streblus	Streblus Streblus mauritianus	2002.0	Comoros (the)	Herbarium	19.756103578166407	-97.2457249814162
